FA8: TOM formula 8 known to treat Anxiety,,,,
Idx,compID,geneID,CompName,GeneSymbol
2745,3967,4915,Quercetin,A1BG
6184,2414,4915,gamma-Aminobutyric acid,A1BG
5571,1691,156,Isopropyl methoxy pyrazine,A2M
485,3373,1922,spermidine,aacC1
3527,9759,5008,Pyroglutamic acid,AADAC
8345,31797,5008,DL-Methionine,AADAC
10240,27647,5008,DL-Glutamic acid,AADAC
3465,9759,3630,Pyroglutamic acid,AADACL2
7865,31797,3630,DL-Methionine,AADACL2
10158,27647,3630,DL-Glutamic acid,AADACL2
3449,9759,39114,Pyroglutamic acid,AADACL4
7725,31797,39114,DL-Methionine,AADACL4
10128,27647,39114,DL-Glutamic acid,AADACL4
3132,3967,177,Quercetin,AADAT
6234,2414,177,gamma-Aminobutyric acid,AADAT
10070,27647,177,DL-Glutamic acid,AADAT
14394,38491,177,alpha-Ketoglutaric acid,AADAT
10059,27647,1694,DL-Glutamic acid,AANAT
8251,31797,690,DL-Methionine,AARS
9010,9038,690,DL-Isoleucine,AARS
10443,36042,690,Coumesterol,AARS
352,121,434,Spermine,AASS
526,3373,434,spermidine,AASS
939,3967,434,Quercetin,AASS
3570,1840,434,putrescine,AASS
5863,2414,434,gamma-Aminobutyric acid,AASS
9175,27647,434,DL-Glutamic acid,AASS
12292,4373,434,Coumarin,AASS
14133,38491,434,alpha-Ketoglutaric acid,AASS
3317,114,178,Pyruvic acid,ABAT
3646,1840,178,putrescine,ABAT
6161,2414,178,gamma-Aminobutyric acid,ABAT
9654,27647,178,DL-Glutamic acid,ABAT
10444,36042,178,Coumesterol,ABAT
14337,38491,178,alpha-Ketoglutaric acid,ABAT
14933,25864,178,2-Pyrrolidone,ABAT
225,3032,730,Stearic acid,ABCA1
1132,3967,730,Quercetin,ABCA1
3970,3583,730,Palmitic acid,ABCA1
13461,117,730,choline,ABCA1
14420,10009,730,Adenosine cyclic 3',ABCA1
2559,3967,5488,Quercetin,ABCA12
6326,36170,5490,Eugenol,ABCA6
2746,3967,5484,Quercetin,ABCA7
2645,3967,727,Quercetin,ABCB1
4300,3583,727,Palmitic acid,ABCB1
4596,34516,727,Neochanin,ABCB1
4898,8019,727,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCB1
9663,27647,727,DL-Glutamic acid,ABCB1
4466,32326,743,Oleanolic acid,ABCB11
12293,4373,743,Coumarin,ABCB11
2646,3967,3869,Quercetin,ABCB4
4301,3583,3869,Palmitic acid,ABCB4
13633,117,3869,choline,ABCB4
8582,31797,5487,DL-Methionine,ABCB6
2944,3967,5482,Quercetin,ABCB7
876,3967,1448,Quercetin,ABCC1
4597,34516,1448,Neochanin,ABCC1
4627,3283,1448,Naringenin,ABCC1
4717,8019,1448,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC1
5252,2272,1448,Myricetin,ABCC1
5574,34602,1448,iso-Licoflavonol,ABCC1
6327,36170,1448,Eugenol,ABCC1
6922,34886,1448,Eriodictyol,ABCC1
14056,34823,1448,amentoflavone,ABCC1
14776,35360,1448,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,ABCC1
4797,8019,5900,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC11
1256,3967,729,Quercetin,ABCC2
4598,34516,729,Neochanin,ABCC2
5253,2272,729,Myricetin,ABCC2
4881,8019,5296,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC3
12294,4373,5296,Coumarin,ABCC3
1095,3967,5332,Quercetin,ABCC4
4628,3283,5332,Naringenin,ABCC4
4747,8019,5332,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC4
13719,10010,5332,cGMP,ABCC4
14421,10009,5332,Adenosine cyclic 3',ABCC4
1776,3967,5337,Quercetin,ABCC5
4629,3283,5337,Naringenin,ABCC5
10445,36042,5337,Coumesterol,ABCC5
3251,3967,5334,Quercetin,ABCC6
9179,27647,746,DL-Glutamic acid,ABCC8
4425,3583,5480,Palmitic acid,ABCD1
13991,37992,5480,behenic acid,ABCD1
1265,3967,5485,Quercetin,ABCD3
10446,36042,5485,Coumesterol,ABCD3
13975,37992,5501,behenic acid,ABCD4
15285,10739,5501,(.+/-.)-Tartaric acid,ABCD4
10447,36042,5492,Coumesterol,ABCE1
10448,36042,5496,Coumesterol,ABCF1
187,3032,728,Stearic acid,ABCG1
3831,3583,728,Palmitic acid,ABCG1
10449,36042,728,Coumesterol,ABCG1
13495,117,728,choline,ABCG1
14810,3993,728,4-Hydroxybenzoic acid,ABCG1
3066,3967,3338,Quercetin,ABCG2
4467,32326,3338,Oleanolic acid,ABCG2
4943,8019,3338,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCG2
5353,2272,3338,Myricetin,ABCG2
5556,34518,3338,Licochalcone A,ABCG2
5583,34602,3338,iso-Licoflavonol,ABCG2
5777,57804,3338,Glycyrrh-iso-flavone,ABCG2
8591,31797,3338,DL-Methionine,ABCG2
12655,69881,3338,cobaltous;[5-(5,ABCG2
14088,34823,3338,amentoflavone,ABCG2
14779,35360,3338,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,ABCG2
14856,3993,3338,4-Hydroxybenzoic acid,ABCG2
176,33749,4893,Stigmasterol,ABCG5
2844,3967,4893,Quercetin,ABCG5
14848,3993,4893,4-Hydroxybenzoic acid,ABCG5
177,33749,5486,Stigmasterol,ABCG8
2565,3967,5486,Quercetin,ABCG8
14843,3993,5486,4-Hydroxybenzoic acid,ABCG8
7395,8660,5005,DL-Proline,ABHD5
4975,35694,751,Myristicin,ABL1
5041,6911,751,Myristic acid,ABL1
7750,31797,751,DL-Methionine,ABL1
1338,3967,726,Quercetin,ABL2
135,2340,5099,Tridecylic acid,ACAA1
8888,9038,5099,DL-Isoleucine,ACAA1
12295,4373,5099,Coumarin,ACAA1
2445,3967,5097,Quercetin,ACAA2
8967,9038,5097,DL-Isoleucine,ACAA2
10453,36042,5097,Coumesterol,ACAA2
12296,4373,5097,Coumarin,ACAA2
1,32487,270,ursolic acid,ACACA
3322,114,270,Pyruvic acid,ACACA
3832,3583,270,Palmitic acid,ACACA
279,3032,267,Stearic acid,ACACB
3961,3583,267,Palmitic acid,ACACB
6639,35889,267,Ethylene,ACACB
8807,9038,267,DL-Isoleucine,ACACB
9210,27647,267,DL-Glutamic acid,ACACB
13451,117,267,choline,ACACB
13907,32446,267,beta-Ionone,ACACB
14147,38491,267,alpha-Ketoglutaric acid,ACACB
15234,10739,267,(.+/-.)-Tartaric acid,ACACB
3915,3583,2480,Palmitic acid,ACADM
312,3032,620,Stearic acid,ACADS
4386,3583,620,Palmitic acid,ACADS
5622,9290,620,Isatoic anhydride,ACADS
14385,38491,620,alpha-Ketoglutaric acid,ACADS
1308,3967,717,Quercetin,ACADSB
8835,9038,717,DL-Isoleucine,ACADSB
178,33749,1296,Stigmasterol,ACAT1
8989,9038,1296,DL-Isoleucine,ACAT1
10305,2687,1296,Decane,ACAT1
10276,2687,1814,Decane,ACAT2
10454,36042,1814,Coumesterol,ACAT2
6837,35889,2628,Ethylene,ACCS
8222,31797,2628,DL-Methionine,ACCS
10038,27647,2628,DL-Glutamic acid,ACCS
6636,35889,39139,Ethylene,ACCSL
7698,31797,39139,DL-Methionine,ACCSL
9913,27647,39139,DL-Glutamic acid,ACCSL
4875,8019,778,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACE
6806,35889,778,Ethylene,ACE
7516,8660,778,DL-Proline,ACE
8116,31797,778,DL-Methionine,ACE
9594,27647,778,DL-Glutamic acid,ACE
13144,4020,778,Citric acid,ACE
13280,4020,1230,Citric acid,ACE2
2199,3967,272,Quercetin,ACHE
4630,3283,272,Naringenin,ACHE
5334,2272,272,Myricetin,ACHE
6080,2414,272,gamma-Aminobutyric acid,ACHE
9534,27647,272,DL-Glutamic acid,ACHE
12297,4373,272,Coumarin,ACHE
13356,31559,272,Chuanxingzine,ACHE
13397,117,272,choline,ACHE
4366,3583,4563,Palmitic acid,ACLY
9732,27647,4563,DL-Glutamic acid,ACLY
10457,36042,4563,Coumesterol,ACLY
12298,4373,4563,Coumarin,ACLY
13274,4020,4563,Citric acid,ACLY
14371,38491,4563,alpha-Ketoglutaric acid,ACLY
15429,10739,4563,(.+/-.)-Tartaric acid,ACLY
3482,9759,5805,Pyroglutamic acid,ACO1
6769,35889,5805,Ethylene,ACO1
9509,27647,5805,DL-Glutamic acid,ACO1
12299,4373,5805,Coumarin,ACO1
13083,4020,5805,Citric acid,ACO1
14282,38491,5805,alpha-Ketoglutaric acid,ACO1
3532,9759,1632,Pyroglutamic acid,ACO2
8415,31797,1632,DL-Methionine,ACO2
9831,27647,1632,DL-Glutamic acid,ACO2
12731,4020,1632,Citric acid,ACO2
14408,38491,1632,alpha-Ketoglutaric acid,ACO2
15030,7890,1632,(+/-)-Eucalyptol,ACO2
3107,3967,3784,Quercetin,ACOT13
5656,61930,3784,Hexose,ACOT13
14859,3993,3784,4-Hydroxybenzoic acid,ACOT13
4250,3583,2573,Palmitic acid,ACOX1
5188,6911,2573,Myristic acid,ACOX1
14023,37966,2573,Arachidic acid,ACOX1
14838,3993,2573,4-Hydroxybenzoic acid,ACOX1
42,32487,765,ursolic acid,ACP1
4288,3583,765,Palmitic acid,ACP1
4541,32326,765,Oleanolic acid,ACP1
4889,8019,765,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACP1
1904,3967,2737,Quercetin,ACPP
3474,9759,2737,Pyroglutamic acid,ACPP
4134,3583,2737,Palmitic acid,ACPP
6738,35889,2737,Ethylene,ACPP
7001,31765,2737,DL-Valine,ACPP
7479,8660,2737,DL-Proline,ACPP
9459,27647,2737,DL-Glutamic acid,ACPP
13041,4020,2737,Citric acid,ACPP
15109,10739,2737,(.+/-.)-Tartaric acid,ACPP
4345,3583,3732,Palmitic acid,ACSBG1
13985,37992,3732,behenic acid,ACSBG1
4270,3583,353,Palmitic acid,ACSL1
5195,6911,353,Myristic acid,ACSL1
10460,36042,687,Coumesterol,ACSL3
4082,3583,686,Palmitic acid,ACSL4
9321,27647,349,DL-Glutamic acid,ACSS2
14201,38491,349,alpha-Ketoglutaric acid,ACSS2
566,3373,2350,spermidine,ACTA1
1373,3967,2350,Quercetin,ACTA1
598,3373,39070,spermidine,ACTL10
10462,36042,742,Coumesterol,ACVR1
13218,4020,742,Citric acid,ACVR1
10370,132,5310,Cystine,ACVR2B
1189,3967,1144,Quercetin,ADA
9245,27647,1144,DL-Glutamic acid,ADA
3511,9759,3358,Pyroglutamic acid,ADAM10
13081,4020,3515,Citric acid,ADAM17
3541,9759,1985,Pyroglutamic acid,ADAM28
7756,31797,5290,DL-Methionine,ADAMTS13
9738,27647,5669,DL-Glutamic acid,ADAMTS2
9936,27647,5586,DL-Glutamic acid,ADAR
10464,36042,5582,Coumesterol,ADAT1
6098,2414,352,gamma-Aminobutyric acid,ADCY1
14422,10009,352,Adenosine cyclic 3',ADCY1
5974,2414,2333,gamma-Aminobutyric acid,ADCY2
9387,27647,2333,DL-Glutamic acid,ADCY2
6192,2414,4803,gamma-Aminobutyric acid,ADCY3
6047,2414,4807,gamma-Aminobutyric acid,ADCY4
5818,2414,2335,gamma-Aminobutyric acid,ADCY5
6049,2414,4806,gamma-Aminobutyric acid,ADCY6
6207,2414,4802,gamma-Aminobutyric acid,ADCY7
6137,2414,4804,gamma-Aminobutyric acid,ADCY8
9608,27647,4804,DL-Glutamic acid,ADCY8
14423,10009,4804,Adenosine cyclic 3',ADCY8
6120,2414,4805,gamma-Aminobutyric acid,ADCY9
14424,10009,2959,Adenosine cyclic 3',ADCYAP1
6912,35889,550,Ethylene,ADH1A
9063,9038,550,DL-Isoleucine,ADH1A
6776,35889,554,Ethylene,ADH1B
8928,9038,554,DL-Isoleucine,ADH1B
6829,35889,552,Ethylene,ADH4
8991,9038,552,DL-Isoleucine,ADH4
6797,35889,558,Ethylene,ADH5
8949,9038,558,DL-Isoleucine,ADH5
6913,35889,555,Ethylene,ADH7
9064,9038,555,DL-Isoleucine,ADH7
44,8960,4451,Umbelliferone,ADIPOQ
188,3032,4451,Stearic acid,ADIPOQ
14425,10009,4451,Adenosine cyclic 3',ADIPOQ
5570,1691,355,Isopropyl methoxy pyrazine,ADK
5666,61930,355,Hexose,ADK
10466,36042,355,Coumesterol,ADK
13159,4020,355,Citric acid,ADK
2516,3967,4471,Quercetin,ADM
14426,10009,4471,Adenosine cyclic 3',ADM
2107,3967,839,Quercetin,ADORA1
6055,2414,839,gamma-Aminobutyric acid,ADORA1
9513,27647,839,DL-Glutamic acid,ADORA1
14662,630,839,Adenosine,ADORA1
245,3032,840,Stearic acid,ADORA2A
1744,3967,840,Quercetin,ADORA2A
5337,2272,840,Myricetin,ADORA2A
5577,34602,840,iso-Licoflavonol,ADORA2A
9415,27647,840,DL-Glutamic acid,ADORA2A
14659,630,840,Adenosine,ADORA2A
2176,3967,967,Quercetin,ADORA2B
14660,630,967,Adenosine,ADORA2B
1284,3967,3863,Quercetin,ADORA3
5914,2414,3863,gamma-Aminobutyric acid,ADORA3
9931,27647,3863,DL-Glutamic acid,ADORA3
14661,630,1210,Adenosine,ADORA3
14663,630,3863,Adenosine,ADORA3
3438,9759,787,Pyroglutamic acid,ADRA1A
3947,3583,787,Palmitic acid,ADRA1A
10329,2687,787,Decane,ADRA1A
4194,3583,864,Palmitic acid,ADRA1B
10297,2687,864,Decane,ADRA1B
14427,10009,864,Adenosine cyclic 3',ADRA1B
3433,9759,865,Pyroglutamic acid,ADRA1D
3953,3583,865,Palmitic acid,ADRA1D
10328,2687,865,Decane,ADRA1D
3434,9759,877,Pyroglutamic acid,ADRA2A
6145,2414,877,gamma-Aminobutyric acid,ADRA2A
10467,36042,877,Coumesterol,ADRA2A
5844,2414,939,gamma-Aminobutyric acid,ADRA2C
488,3373,788,spermidine,ADRB1
3551,1840,788,putrescine,ADRB1
14428,10009,788,Adenosine cyclic 3',ADRB1
489,3373,824,spermidine,ADRB2
3552,1840,824,putrescine,ADRB2
14429,10009,824,Adenosine cyclic 3',ADRB2
3323,114,1043,Pyruvic acid,ADRB3
14430,10009,1043,Adenosine cyclic 3',ADRB3
4170,3583,739,Palmitic acid,ADRBK1
9094,9038,5107,DL-Isoleucine,ADSL
13343,4020,5107,Citric acid,ADSL
14861,3993,5107,4-Hydroxybenzoic acid,ADSL
4782,8019,325,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ADSS
12930,4020,325,Citric acid,ADSS
1785,3967,329,Quercetin,ADSSL1
4818,8019,329,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ADSSL1
13018,4020,329,Citric acid,ADSSL1
4632,3283,4381,Naringenin,AFP
4956,8019,4381,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AFP
5254,2272,4381,Myricetin,AFP
10470,36042,4381,Coumesterol,AFP
14667,9210,4381,Acetic acid,AFP
4469,32326,4424,Oleanolic acid,AGER
2363,3967,4873,Quercetin,AGL
5568,1691,4873,Isopropyl methoxy pyrazine,AGL
3192,3967,5514,Quercetin,AGO2
10472,36042,5514,Coumesterol,AGO2
5835,2414,3974,gamma-Aminobutyric acid,AGPAT1
13414,117,3974,choline,AGPAT1
10473,36042,5844,Coumesterol,AGPAT3
10474,36042,5851,Coumesterol,AGPAT6
6128,2414,4145,gamma-Aminobutyric acid,AGRP
9593,27647,4145,DL-Glutamic acid,AGRP
4029,3583,3411,Palmitic acid,AGT
5924,2414,3411,gamma-Aminobutyric acid,AGT
6669,35889,3411,Ethylene,AGT
7803,31797,3411,DL-Methionine,AGT
10145,27647,3411,DL-Glutamic acid,AGT
13720,10010,3411,cGMP,AGT
2554,3967,777,Quercetin,AGTR1
4285,3583,777,Palmitic acid,AGTR1
5902,2414,1501,gamma-Aminobutyric acid,AGTR2
13721,10010,1501,cGMP,AGTR2
10477,36042,5662,Coumesterol,AGTRAP
3396,114,195,Pyruvic acid,AGXT
9539,27647,195,DL-Glutamic acid,AGXT
14298,38491,195,alpha-Ketoglutaric acid,AGXT
3310,114,168,Pyruvic acid,AGXT2
6230,2414,168,gamma-Aminobutyric acid,AGXT2
7072,31765,168,DL-Valine,AGXT2
14388,38491,168,alpha-Ketoglutaric acid,AGXT2
4965,8019,2629,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AHCY
8401,31797,2629,DL-Methionine,AHCY
3044,3967,1048,Quercetin,AHR
4633,3283,1048,Naringenin,AHR
5255,2272,1048,Myricetin,AHR
5630,6635,1048,Indole-3-acetic acid,AHR
6328,36170,1048,Eugenol,AHR
10479,36042,1048,Coumesterol,AHR
14432,10009,1048,Adenosine cyclic 3',AHR
812,3967,4273,Quercetin,AHSG
2,32487,2563,ursolic acid,AIFM1
2424,3967,2563,Quercetin,AIFM1
9606,27647,2563,DL-Glutamic acid,AIFM1
12630,69881,2563,cobaltous;[5-(5,AIFM1
2041,3967,2217,Quercetin,AKR1A1
4570,2333,2217,Octane,AKR1A1
5815,37864,2217,Glucuronic acid,AKR1A1
97,8960,559,Umbelliferone,AKR1B1
2438,3967,559,Quercetin,AKR1B1
4588,2333,559,Octane,AKR1B1
5339,2272,559,Myricetin,AKR1B1
5586,34602,559,iso-Licoflavonol,AKR1B1
6330,36170,559,Eugenol,AKR1B1
12716,4020,559,Citric acid,AKR1B1
14073,34823,559,amentoflavone,AKR1B1
14780,35360,559,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,AKR1B1
1448,3967,2218,Quercetin,AKR1B10
4561,2333,2218,Octane,AKR1B10
6331,36170,2218,Eugenol,AKR1B10
690,926,592,Salicylic acid,AKR1C1
999,3967,592,Quercetin,AKR1C1
4550,2333,592,Octane,AKR1C1
4634,3283,592,Naringenin,AKR1C1
6332,36170,592,Eugenol,AKR1C1
691,926,600,Salicylic acid,AKR1C2
1002,3967,600,Quercetin,AKR1C2
4576,2333,600,Octane,AKR1C2
12823,4020,600,Citric acid,AKR1C2
45,8960,589,Umbelliferone,AKR1C3
692,926,589,Salicylic acid,AKR1C3
1010,3967,589,Quercetin,AKR1C3
4563,2333,589,Octane,AKR1C3
4635,3283,589,Naringenin,AKR1C3
5783,36039,589,glycycoumarin,AKR1C3
6333,36170,589,Eugenol,AKR1C3
10483,36042,589,Coumesterol,AKR1C3
2743,3967,587,Quercetin,AKR1C4
4581,2333,587,Octane,AKR1C4
3042,3967,1139,Quercetin,AKR1D1
4583,2333,1139,Octane,AKR1D1
12304,4373,1139,Coumarin,AKR1D1
46,8960,5049,Umbelliferone,AKR7A2
13302,4020,5049,Citric acid,AKR7A2
15438,10739,5049,(.+/-.)-Tartaric acid,AKR7A2
3,32487,738,ursolic acid,AKT1
189,3032,738,Stearic acid,AKT1
2583,3967,738,Quercetin,AKT1
3833,3583,738,Palmitic acid,AKT1
4471,32326,738,Oleanolic acid,AKT1
4636,3283,738,Naringenin,AKT1
4891,8019,738,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AKT1
5342,2272,738,Myricetin,AKT1
5609,49077,738,Isoflavone,AKT1
5697,61930,738,Hexose,AKT1
6159,2414,738,gamma-Aminobutyric acid,AKT1
6825,35889,738,Ethylene,AKT1
7278,7783,738,DL-TYROSINE,AKT1
8166,31797,738,DL-Methionine,AKT1
8980,9038,738,DL-Isoleucine,AKT1
9647,27647,738,DL-Glutamic acid,AKT1
13188,4020,738,Citric acid,AKT1
13627,117,738,choline,AKT1
13722,10010,738,cGMP,AKT1
13855,32303,738,Betulinic acid,AKT1
14433,10009,738,Adenosine cyclic 3',AKT1
15392,10739,738,(.+/-.)-Tartaric acid,AKT1
9855,27647,1331,DL-Glutamic acid,ALAD
2098,3967,194,Quercetin,ALAS1
4187,3583,194,Palmitic acid,ALAS1
8033,31797,194,DL-Methionine,ALAS1
7950,31797,498,DL-Methionine,ALAS2
93,8960,4730,Umbelliferone,ALB
282,3032,4730,Stearic acid,ALB
435,121,4730,Spermine,ALB
633,3373,4730,spermidine,ALB
2334,3967,4730,Quercetin,ALB
3401,114,4730,Pyruvic acid,ALB
3634,1840,4730,putrescine,ALB
3778,1713,4730,pantothenic acid,ALB
3834,3583,4730,Palmitic acid,ALB
4452,56947,4730,Ononin,ALB
4594,2333,4730,Octane,ALB
4599,34516,4730,Neochanin,ALB
4870,8019,4730,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALB
5181,6911,4730,Myristic acid,ALB
5522,31126,4730,Lutein,ALB
6113,2414,4730,gamma-Aminobutyric acid,ALB
6272,35400,4730,Ferulic acid,ALB
6800,35889,4730,Ethylene,ALB
7024,31765,4730,DL-Valine,ALB
7212,7783,4730,DL-TYROSINE,ALB
7512,8660,4730,DL-Proline,ALB
8102,31797,4730,DL-Methionine,ALB
8953,9038,4730,DL-Isoleucine,ALB
9573,27647,4730,DL-Glutamic acid,ALB
10294,2687,4730,Decane,ALB
10413,132,4730,Cystine,ALB
12623,69881,4730,cobaltous;[5-(5,ALB
13135,4020,4730,Citric acid,ALB
13599,117,4730,choline,ALB
13814,35084,4730,Calycosin,ALB
13989,37992,4730,behenic acid,ALB
14024,37966,4730,Arachidic acid,ALB
14317,38491,4730,alpha-Ketoglutaric acid,ALB
14837,3993,4730,4-Hydroxybenzoic acid,ALB
15358,10739,4730,(.+/-.)-Tartaric acid,ALB
10484,36042,5428,Coumesterol,ALCAM
3440,9759,446,Pyroglutamic acid,ALDH18A1
5903,2414,446,gamma-Aminobutyric acid,ALDH18A1
7283,8660,446,DL-Proline,ALDH18A1
7758,31797,446,DL-Methionine,ALDH18A1
8825,9038,446,DL-Isoleucine,ALDH18A1
9259,27647,446,DL-Glutamic acid,ALDH18A1
12516,4373,446,Coumarin,ALDH18A1
14171,38491,446,alpha-Ketoglutaric acid,ALDH18A1
2285,3967,605,Quercetin,ALDH1A1
6096,2414,605,gamma-Aminobutyric acid,ALDH1A1
7020,31765,605,DL-Valine,ALDH1A1
7353,8660,605,DL-Proline,ALDH1A1
8091,31797,605,DL-Methionine,ALDH1A1
10007,27647,605,DL-Glutamic acid,ALDH1A1
12306,4373,605,Coumarin,ALDH1A1
12621,69881,605,cobaltous;[5-(5,ALDH1A1
13127,4020,605,Citric acid,ALDH1A1
13594,117,605,choline,ALDH1A1
7067,31765,612,DL-Valine,ALDH1A2
7376,8660,612,DL-Proline,ALDH1A2
8309,31797,612,DL-Methionine,ALDH1A2
10061,27647,612,DL-Glutamic acid,ALDH1A2
12650,69881,612,cobaltous;[5-(5,ALDH1A2
13285,4020,612,Citric acid,ALDH1A2
13684,117,612,choline,ALDH1A2
6994,31765,608,DL-Valine,ALDH1A3
7341,8660,608,DL-Proline,ALDH1A3
9969,27647,608,DL-Glutamic acid,ALDH1A3
12604,69881,608,cobaltous;[5-(5,ALDH1A3
13020,4020,608,Citric acid,ALDH1A3
13543,117,608,choline,ALDH1A3
1081,3967,609,Quercetin,ALDH1B1
5886,2414,609,gamma-Aminobutyric acid,ALDH1B1
6967,31765,609,DL-Valine,ALDH1B1
7333,8660,609,DL-Proline,ALDH1B1
7709,31797,609,DL-Methionine,ALDH1B1
9915,27647,609,DL-Glutamic acid,ALDH1B1
12581,69881,609,cobaltous;[5-(5,ALDH1B1
12838,4020,609,Citric acid,ALDH1B1
13452,117,609,choline,ALDH1B1
4727,8019,234,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALDH1L1
6963,31765,234,DL-Valine,ALDH1L1
7329,8660,234,DL-Proline,ALDH1L1
8448,31797,234,DL-Methionine,ALDH1L1
9908,27647,234,DL-Glutamic acid,ALDH1L1
12574,69881,234,cobaltous;[5-(5,ALDH1L1
12809,4020,234,Citric acid,ALDH1L1
2794,3967,598,Quercetin,ALDH2
6189,2414,598,gamma-Aminobutyric acid,ALDH2
7054,31765,598,DL-Valine,ALDH2
7371,8660,598,DL-Proline,ALDH2
8254,31797,598,DL-Methionine,ALDH2
10042,27647,598,DL-Glutamic acid,ALDH2
12640,69881,598,cobaltous;[5-(5,ALDH2
13235,4020,598,Citric acid,ALDH2
13655,117,598,choline,ALDH2
13723,10010,598,cGMP,ALDH2
7076,31765,604,DL-Valine,ALDH3A1
7381,8660,604,DL-Proline,ALDH3A1
10071,27647,604,DL-Glutamic acid,ALDH3A1
12659,69881,604,cobaltous;[5-(5,ALDH3A1
13323,4020,604,Citric acid,ALDH3A1
1590,3967,613,Quercetin,ALDH3A2
4066,3583,613,Palmitic acid,ALDH3A2
5969,2414,613,gamma-Aminobutyric acid,ALDH3A2
6989,31765,613,DL-Valine,ALDH3A2
7338,8660,613,DL-Proline,ALDH3A2
9956,27647,613,DL-Glutamic acid,ALDH3A2
12596,69881,613,cobaltous;[5-(5,ALDH3A2
12976,4020,613,Citric acid,ALDH3A2
7065,31765,602,DL-Valine,ALDH3B2
7387,8660,602,DL-Proline,ALDH3B2
8287,31797,602,DL-Methionine,ALDH3B2
10056,27647,602,DL-Glutamic acid,ALDH3B2
10486,36042,602,Coumesterol,ALDH3B2
12649,69881,602,cobaltous;[5-(5,ALDH3B2
13268,4020,602,Citric acid,ALDH3B2
2395,3967,628,Quercetin,ALDH4A1
6130,2414,628,gamma-Aminobutyric acid,ALDH4A1
