FD5: TOM formula 5 known to treat Diabetes mellitus,,,,
Idx,compID,geneID,CompName_afterADMET,GeneSymbol
6331,3967,4915,Quercetin,A1BG
13674,819,156,Diazepam,A2M
18181,79938,156,Calcium(II) ion,A2M
3050,1531,5008,Zinc,AADAC
13535,84987,5008,DL-Histidine,AADAC
19526,79938,5008,Calcium(II) ion,AADAC
1084,1531,3630,Zinc,AADACL2
13136,84987,3630,DL-Histidine,AADACL2
17777,79938,3630,Calcium(II) ion,AADACL2
558,1531,39114,Zinc,AADACL4
13014,84987,39114,DL-Histidine,AADACL4
17256,79938,39114,Calcium(II) ion,AADACL4
2695,1531,690,Zinc,AARS
3387,120,690,Vitamin C,AARS
12771,85497,690,DL-Serine,AARS
13475,84987,690,DL-Histidine,AARS
2968,1531,689,Zinc,AARS2
12792,85497,689,DL-Serine,AARS2
309,1531,434,Zinc,AASS
4525,3967,434,Quercetin,AASS
9174,86025,434,Oxygen,AASS
10237,80001,434,Manganese,AASS
15363,15910,434,Copper,AASS
17050,79938,434,Calcium(II) ion,AASS
11426,8153,178,L-(+)-Alanine,ABAT
13413,84987,178,DL-Histidine,ABAT
13756,819,178,Diazepam,ABAT
18961,79938,178,Calcium(II) ion,ABAT
21148,8862,178,Allantoin,ABAT
601,1531,730,Zinc,ABCA1
3388,120,730,Vitamin C,ABCA1
4202,3032,730,Stearic acid,ABCA1
4718,3967,730,Quercetin,ABCA1
8455,3583,730,Palmitic acid,ABCA1
15164,9988,730,D-(&minus;)-Fructose,ABCA1
15986,79939,730,Chromium,ABCA1
16390,117,730,choline,ABCA1
20839,9026,730,Arachidonic acid,ABCA1
6145,3967,5488,Quercetin,ABCA12
15514,15910,5503,Copper,ABCA2
6332,3967,5484,Quercetin,ABCA7
10493,80001,5497,Manganese,ABCA9
3389,120,727,Vitamin C,ABCB1
3958,157,727,Tocopherol,ABCB1
6231,3967,727,Quercetin,ABCB1
8785,3583,727,Palmitic acid,ABCB1
13755,819,727,Diazepam,ABCB1
13806,40089,727,D-Glucopyranose,ABCB1
19008,79938,727,Calcium(II) ion,ABCB1
19945,3374,727,Butanoic acid,ABCB1
21710,37709,727,1-Octanol,ABCB1
12145,1530,5481,Iron,ABCB10
20840,9026,743,Arachidonic acid,ABCB11
21090,126,743,Alpha-Linolenic acid,ABCB11
6232,3967,3869,Quercetin,ABCB4
8786,3583,3869,Palmitic acid,ABCB4
16562,117,3869,choline,ABCB4
12092,1530,5487,Iron,ABCB6
6530,3967,5482,Quercetin,ABCB7
12096,1530,5482,Iron,ABCB7
13807,40089,5482,D-Glucopyranose,ABCB7
2308,1531,5505,Zinc,ABCB9
3390,120,1448,Vitamin C,ABCC1
4462,3967,1448,Quercetin,ABCC1
11531,1530,1448,Iron,ABCC1
13808,40089,1448,D-Glucopyranose,ABCC1
16967,79938,1448,Calcium(II) ion,ABCC1
1804,1531,5483,Zinc,ABCC12
3391,120,729,Vitamin C,ABCC2
4842,3967,729,Quercetin,ABCC2
13809,40089,729,D-Glucopyranose,ABCC2
4681,3967,5332,Quercetin,ABCC4
1402,1531,5337,Zinc,ABCC5
5362,3967,5337,Quercetin,ABCC5
6837,3967,5334,Quercetin,ABCC6
9318,86074,5334,Nickel,ABCC6
19729,79938,5334,Calcium(II) ion,ABCC6
7067,79942,746,potassium cation,ABCC8
9225,31550,746,Nordazepam,ABCC8
17069,79938,746,Calcium(II) ion,ABCC8
21483,38848,746,3-Octanone,ABCC8
7536,79942,737,potassium cation,ABCC9
8910,3583,5480,Palmitic acid,ABCD1
11102,38621,5480,Lignoceric acid,ABCD1
16755,4236,5480,Caprylic acid,ABCD1
20437,3374,5480,Butanoic acid,ABCD1
21933,71724,5480,(13E)-13-Docosenoic acid,ABCD1
11081,38621,5491,Lignoceric acid,ABCD2
16707,4236,5491,Caprylic acid,ABCD2
20258,3374,5491,Butanoic acid,ABCD2
4851,3967,5485,Quercetin,ABCD3
11063,38621,5485,Lignoceric acid,ABCD3
16677,4236,5485,Caprylic acid,ABCD3
20841,9026,5485,Arachidonic acid,ABCD3
11111,38621,5501,Lignoceric acid,ABCD4
16690,4236,5501,Caprylic acid,ABCD4
12090,1530,5492,Iron,ABCE1
3160,1531,5479,Zinc,ABCF2
13810,40089,5479,D-Glucopyranose,ABCF2
906,1531,728,Zinc,ABCG1
