FD4: TOM formula 4 known to treat Diabetes mellitus,,,,
Idx,compID,geneID,CompName_afterADMET,GeneSymbol
19,3373,1922,spermidine,aacC1
60,3373,434,spermidine,AASS
245,1840,434,putrescine,AASS
443,3993,3338,4-Hydroxybenzoic acid,ABCG2
435,3993,4893,4-Hydroxybenzoic acid,ABCG5
425,3993,2573,4-Hydroxybenzoic acid,ACOX1
132,3373,39070,spermidine,ACTL10
22,3373,788,spermidine,ADRB1
226,1840,788,putrescine,ADRB1
23,3373,824,spermidine,ADRB2
227,1840,824,putrescine,ADRB2
448,3993,5107,4-Hydroxybenzoic acid,ADSL
356,38225,4145,Octadecan-1-ol,AGRP
167,3373,4730,spermidine,ALB
309,1840,4730,putrescine,ALB
424,3993,4730,4-Hydroxybenzoic acid,ALB
293,1840,386,putrescine,ALDH5A1
74,3373,4715,spermidine,ALPL
257,1840,4715,putrescine,ALPL
61,3373,3751,spermidine,ALPP
246,1840,3751,putrescine,ALPP
170,3373,1322,spermidine,ALPPL2
310,1840,1322,putrescine,ALPPL2
88,3373,241,spermidine,AMD1
223,1840,241,putrescine,AMD1
24,3373,1174,spermidine,AOC1
228,1840,1174,putrescine,AOC1
330,1840,5144,putrescine,AOC2
172,3373,188,spermidine,AZIN2
311,1840,188,putrescine,AZIN2
225,1840,1404,putrescine,BCL2
380,3993,61,4-Hydroxybenzoic acid,C4A
379,3993,62,4-Hydroxybenzoic acid,C4B_2
40,3373,909,spermidine,CA1
47,3373,1156,spermidine,CA12
451,3993,1156,4-Hydroxybenzoic acid,CA12
142,3373,1352,spermidine,CA13
412,3993,1352,4-Hydroxybenzoic acid,CA13
86,3373,1308,spermidine,CA14
393,3993,1308,4-Hydroxybenzoic acid,CA14
41,3373,910,spermidine,CA2
427,3993,910,4-Hydroxybenzoic acid,CA2
42,3373,1309,spermidine,CA3
426,3993,1309,4-Hydroxybenzoic acid,CA3
43,3373,911,spermidine,CA4
421,3993,911,4-Hydroxybenzoic acid,CA4
151,3373,1346,spermidine,CA5A
418,3993,1346,4-Hydroxybenzoic acid,CA5A
44,3373,1347,spermidine,CA5B
416,3993,1347,4-Hydroxybenzoic acid,CA5B
45,3373,1348,spermidine,CA6
386,3993,1348,4-Hydroxybenzoic acid,CA6
46,3373,999,spermidine,CA7
404,3993,999,4-Hydroxybenzoic acid,CA7
