FD6: TOM formula 6 known to treat Diabetes mellitus,,,,
Idx,compID,geneID,CompName_afterADMET,GeneSymbol
6602,3967,4915,Quercetin,A1BG
13421,2414,4915,gamma-Aminobutyric acid,A1BG
3050,1531,5008,Zinc,AADAC
8475,5504,5008,phenylamine,AADAC
15272,84987,5008,DL-Histidine,AADAC
16514,27647,5008,DL-Glutamic acid,AADAC
30201,79938,5008,Calcium(II) ion,AADAC
1084,1531,3630,Zinc,AADACL2
14873,84987,3630,DL-Histidine,AADACL2
16432,27647,3630,DL-Glutamic acid,AADACL2
28452,79938,3630,Calcium(II) ion,AADACL2
558,1531,39114,Zinc,AADACL4
14751,84987,39114,DL-Histidine,AADACL4
16402,27647,39114,DL-Glutamic acid,AADACL4
27931,79938,39114,Calcium(II) ion,AADACL4
6989,3967,177,Quercetin,AADAT
13471,2414,177,gamma-Aminobutyric acid,AADAT
16344,27647,177,DL-Glutamic acid,AADAT
2695,1531,690,Zinc,AARS
3387,120,690,Vitamin C,AARS
14508,85497,690,DL-Serine,AARS
15212,84987,690,DL-Histidine,AARS
16777,31783,690,DL-asparagine,AARS
17016,36058,690,Dibutyl phthalate,AARS
23255,36042,690,Coumesterol,AARS
309,1531,434,Zinc,AASS
4386,121,434,Spermine,AASS
4796,3967,434,Quercetin,AASS
9554,86025,434,Oxygen,AASS
10902,80001,434,Manganese,AASS
13100,2414,434,gamma-Aminobutyric acid,AASS
15449,27647,434,DL-Glutamic acid,AASS
25149,15910,434,Copper,AASS
27725,79938,434,Calcium(II) ion,AASS
12091,8153,178,L-(+)-Alanine,ABAT
13398,2414,178,gamma-Aminobutyric acid,ABAT
15150,84987,178,DL-Histidine,ABAT
15928,27647,178,DL-Glutamic acid,ABAT
17018,36058,178,Dibutyl phthalate,ABAT
23256,36042,178,Coumesterol,ABAT
29636,79938,178,Calcium(II) ion,ABAT
601,1531,730,Zinc,ABCA1
3388,120,730,Vitamin C,ABCA1
4259,3032,730,Stearic acid,ABCA1
4989,3967,730,Quercetin,ABCA1
8797,9921,730,Palmitoleic acid,ABCA1
8951,3583,730,Palmitic acid,ABCA1
23083,9988,730,D-(&minus;)-Fructose,ABCA1
26609,79939,730,Chromium,ABCA1
27013,117,730,choline,ABCA1
31357,9026,730,Arachidonic acid,ABCA1
31644,10009,730,Adenosine cyclic 3',ABCA1
32265,41745,730,3-{[(2-Aminoethoxy)(hydroxy)phosphoryl]oxy}-2-(tetradecanoyloxy)propyl myristate,ABCA1
6416,3967,5488,Quercetin,ABCA12
33161,8877,5488,(-)-Demecolcine,ABCA12
25300,15910,5503,Copper,ABCA2
32071,41745,5506,3-{[(2-Aminoethoxy)(hydroxy)phosphoryl]oxy}-2-(tetradecanoyloxy)propyl myristate,ABCA4
13548,36170,5490,Eugenol,ABCA6
17019,36058,5490,Dibutyl phthalate,ABCA6
6603,3967,5484,Quercetin,ABCA7
11158,80001,5497,Manganese,ABCA9
3389,120,727,Vitamin C,ABCB1
4002,157,727,Tocopherol,ABCB1
6502,3967,727,Quercetin,ABCB1
9281,3583,727,Palmitic acid,ABCB1
13943,36468,727,Estragole,ABCB1
15937,27647,727,DL-Glutamic acid,ABCB1
21725,40089,727,D-Glucopyranose,ABCB1
29683,79938,727,Calcium(II) ion,ABCB1
30620,3374,727,Butanoic acid,ABCB1
33162,8877,727,(-)-Demecolcine,ABCB1
12801,1530,5481,Iron,ABCB10
17020,36058,5481,Dibutyl phthalate,ABCB10
9711,32326,743,Oleanolic acid,ABCB11
31358,9026,743,Arachidonic acid,ABCB11
31610,126,743,Alpha-Linolenic acid,ABCB11
6503,3967,3869,Quercetin,ABCB4
9282,3583,3869,Palmitic acid,ABCB4
13941,36468,3869,Estragole,ABCB4
27185,117,3869,choline,ABCB4
