FD8: TOM formula 8 known to treat Diabetes mellitus,,,,
Idx,compID,geneID,CompName_afterADMET,GeneSymbol
2028,3967,4915,Quercetin,A1BG
3417,2414,4915,gamma-Aminobutyric acid,A1BG
2415,3967,177,Quercetin,AADAT
3467,2414,177,gamma-Aminobutyric acid,AADAT
222,3967,434,Quercetin,AASS
3096,2414,434,gamma-Aminobutyric acid,AASS
415,3967,730,Quercetin,ABCA1
1842,3967,5488,Quercetin,ABCA12
2029,3967,5484,Quercetin,ABCA7
1928,3967,727,Quercetin,ABCB1
2594,34516,727,Neochanin,ABCB1
2896,8019,727,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCB1
2227,3967,5482,Quercetin,ABCB7
159,3967,1448,Quercetin,ABCC1
2595,34516,1448,Neochanin,ABCC1
2625,3283,1448,Naringenin,ABCC1
2715,8019,1448,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC1
2992,34602,1448,iso-Licoflavonol,ABCC1
3601,35360,1448,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,ABCC1
2795,8019,5900,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC11
539,3967,729,Quercetin,ABCC2
2596,34516,729,Neochanin,ABCC2
2879,8019,5296,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC3
378,3967,5332,Quercetin,ABCC4
2626,3283,5332,Naringenin,ABCC4
2745,8019,5332,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC4
1059,3967,5337,Quercetin,ABCC5
2627,3283,5337,Naringenin,ABCC5
548,3967,5485,Quercetin,ABCD3
2349,3967,3338,Quercetin,ABCG2
2941,8019,3338,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCG2
2986,34518,3338,Licochalcone A,ABCG2
3001,34602,3338,iso-Licoflavonol,ABCG2
3010,57804,3338,Glycyrrh-iso-flavone,ABCG2
3604,35360,3338,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,ABCG2
3679,3993,3338,4-Hydroxybenzoic acid,ABCG2
2127,3967,4893,Quercetin,ABCG5
3671,3993,4893,4-Hydroxybenzoic acid,ABCG5
1848,3967,5486,Quercetin,ABCG8
3666,3993,5486,4-Hydroxybenzoic acid,ABCG8
1728,3967,5097,Quercetin,ACAA2
591,3967,717,Quercetin,ACADSB
1482,3967,272,Quercetin,ACHE
2628,3283,272,Naringenin,ACHE
3313,2414,272,gamma-Aminobutyric acid,ACHE
2390,3967,3784,Quercetin,ACOT13
3682,3993,3784,4-Hydroxybenzoic acid,ACOT13
2887,8019,765,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACP1
1187,3967,2737,Quercetin,ACPP
472,3967,1144,Quercetin,ADA
3331,2414,352,gamma-Aminobutyric acid,ADCY1
3207,2414,2333,gamma-Aminobutyric acid,ADCY2
3425,2414,4803,gamma-Aminobutyric acid,ADCY3
3280,2414,4807,gamma-Aminobutyric acid,ADCY4
3051,2414,2335,gamma-Aminobutyric acid,ADCY5
3282,2414,4806,gamma-Aminobutyric acid,ADCY6
3440,2414,4802,gamma-Aminobutyric acid,ADCY7
3370,2414,4804,gamma-Aminobutyric acid,ADCY8
3353,2414,4805,gamma-Aminobutyric acid,ADCY9
1799,3967,4471,Quercetin,ADM
1390,3967,839,Quercetin,ADORA1
3288,2414,839,gamma-Aminobutyric acid,ADORA1
1027,3967,840,Quercetin,ADORA2A
2995,34602,840,iso-Licoflavonol,ADORA2A
1459,3967,967,Quercetin,ADORA2B
567,3967,3863,Quercetin,ADORA3
3147,2414,3863,gamma-Aminobutyric acid,ADORA3
3378,2414,877,gamma-Aminobutyric acid,ADRA2A
3077,2414,939,gamma-Aminobutyric acid,ADRA2C
3684,3993,5107,4-Hydroxybenzoic acid,ADSL
1068,3967,329,Quercetin,ADSSL1
2816,8019,329,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ADSSL1
2630,3283,4381,Naringenin,AFP
2954,8019,4381,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AFP
1646,3967,4873,Quercetin,AGL
2475,3967,5514,Quercetin,AGO2
3068,2414,3974,gamma-Aminobutyric acid,AGPAT1
3361,2414,4145,gamma-Aminobutyric acid,AGRP
3157,2414,3411,gamma-Aminobutyric acid,AGT
1837,3967,777,Quercetin,AGTR1
3135,2414,1501,gamma-Aminobutyric acid,AGTR2
3463,2414,168,gamma-Aminobutyric acid,AGXT2
2963,8019,2629,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AHCY
2327,3967,1048,Quercetin,AHR
2631,3283,1048,Naringenin,AHR
95,3967,4273,Quercetin,AHSG
1707,3967,2563,Quercetin,AIFM1
1324,3967,2217,Quercetin,AKR1A1
3048,37864,2217,Glucuronic acid,AKR1A1
1721,3967,559,Quercetin,AKR1B1
3004,34602,559,iso-Licoflavonol,AKR1B1
3605,35360,559,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,AKR1B1
731,3967,2218,Quercetin,AKR1B10
282,3967,592,Quercetin,AKR1C1
2632,3283,592,Naringenin,AKR1C1
285,3967,600,Quercetin,AKR1C2
293,3967,589,Quercetin,AKR1C3
2633,3283,589,Naringenin,AKR1C3
3016,36039,589,glycycoumarin,AKR1C3
2026,3967,587,Quercetin,AKR1C4
2325,3967,1139,Quercetin,AKR1D1
1866,3967,738,Quercetin,AKT1
2634,3283,738,Naringenin,AKT1
2889,8019,738,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,AKT1
3392,2414,738,gamma-Aminobutyric acid,AKT1
3576,32303,738,Betulinic acid,AKT1
1617,3967,4730,Quercetin,ALB
2591,56947,4730,Ononin,ALB
2597,34516,4730,Neochanin,ALB
2868,8019,4730,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ALB
3346,2414,4730,gamma-Aminobutyric acid,ALB
3535,35084,4730,Calycosin,ALB
3660,3993,4730,4-Hydroxybenzoic acid,ALB
1568,3967,605,Quercetin,ALDH1A1
3329,2414,605,gamma-Aminobutyric acid,ALDH1A1
364,3967,609,Quercetin,ALDH1B1
3119,2414,609,gamma-Aminobutyric acid,ALDH1B1
2077,3967,598,Quercetin,ALDH2
3422,2414,598,gamma-Aminobutyric acid,ALDH2
873,3967,613,Quercetin,ALDH3A2
3202,2414,613,gamma-Aminobutyric acid,ALDH3A2
1678,3967,628,Quercetin,ALDH4A1
3363,2414,628,gamma-Aminobutyric acid,ALDH4A1
1307,3967,386,Quercetin,ALDH5A1
3275,2414,386,gamma-Aminobutyric acid,ALDH5A1
925,3967,603,Quercetin,ALDH6A1
3074,2414,614,gamma-Aminobutyric acid,ALDH7A1
3197,2414,607,gamma-Aminobutyric acid,ALDH9A1
2258,3967,4191,Quercetin,ALOX12
